a,b,c
-1.69E-03,6.89E-04,7.33E-03
-1.69E-03,6.86E-04,7.33E-03
-1.69E-03,6.79E-04,7.32E-03
-1.70E-03,6.72E-04,7.31E-03
-1.70E-03,6.63E-04,7.30E-03
-1.70E-03,6.65E-04,7.31E-03
-1.70E-03,6.72E-04,7.32E-03
-1.69E-03,6.76E-04,7.33E-03
-1.70E-03,6.79E-04,7.33E-03
-1.71E-03,6.79E-04,7.33E-03
-1.71E-03,6.73E-04,7.32E-03
-1.72E-03,6.66E-04,7.31E-03
-1.72E-03,6.61E-04,7.30E-03
-1.72E-03,6.67E-04,7.31E-03
-1.70E-03,6.77E-04,7.32E-03
-1.70E-03,6.83E-04,7.33E-03
-1.69E-03,6.91E-04,7.34E-03
-1.68E-03,6.91E-04,7.34E-03
