a,b,c
-1.56E-03,8.45E-04,6.76E-03
-1.57E-03,8.39E-04,6.76E-03
-1.58E-03,8.32E-04,6.73E-03
-1.58E-03,8.21E-04,6.72E-03
-1.59E-03,8.21E-04,6.72E-03
-1.58E-03,8.27E-04,6.72E-03
-1.57E-03,8.35E-04,6.73E-03
-1.56E-03,8.40E-04,6.74E-03
-1.57E-03,8.41E-04,6.74E-03
-1.58E-03,8.34E-04,6.73E-03
-1.58E-03,8.27E-04,6.73E-03
-1.59E-03,8.20E-04,6.72E-03
-1.58E-03,8.18E-04,6.71E-03
-1.58E-03,8.26E-04,6.72E-03
-1.57E-03,8.34E-04,6.74E-03
-1.57E-03,8.37E-04,6.74E-03
-1.57E-03,8.44E-04,6.75E-03
-1.57E-03,8.41E-04,6.74E-03
